Date/Time (PST),Battery Voltage (v),Temperature (deg F),Relative Humidity (%),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Speed Maximum (mph),Wind Direction (deg.),"Precipitation ("")","24 hour snowfall ("")","Snow Depth ("")"
2017-05-31 23:00,13.61,41.17,95.2,2.928,9.76,18.58,312.5,0.0,-7.13,140.8
2017-05-31 22:00,13.61,42.26,89.5,5.62,10.42,20.06,321.2,0.0,-4.348,140.8
2017-05-31 21:00,13.61,42.62,87.2,5.452,10.29,19.59,320.0,0.0,-7.13,141.1
2017-05-31 20:00,13.62,42.02,91.1,3.802,10.14,18.67,325.6,0.0,-4.678,141.1
2017-05-31 19:00,13.61,42.85,84.5,4.946,9.28,15.31,321.2,0.0,-4.274,141.3
2017-05-31 18:00,13.61,44.91,79.9,1.918,6.317,13.83,323.8,0.0,-4.075,141.3
2017-05-31 17:00,13.6,43.69,86.3,1.783,5.338,9.05,322.0,0.0,-4.731,141.3
2017-05-31 16:00,13.61,45.75,82.3,0.235,4.189,9.89,322.6,0.0,-4.2,141.5
2017-05-31 15:00,13.6,50.71,67.82,-0.101,5.352,11.67,332.3,0.0,-4.331,140.9
2017-05-31 14:00,13.62,49.49,66.2,1.48,7.19,11.37,312.7,0.0,-4.324,140.9
2017-05-31 13:00,13.63,50.7,64.04,2.355,6.659,10.9,320.1,0.0,-4.457,141.6
2017-05-31 12:00,13.62,50.46,60.55,3.331,6.575,11.84,322.2,0.0,-7.57,141.6
2017-05-31 11:00,13.61,49.02,61.5,1.48,6.272,12.11,313.9,0.0,-7.11,141.9
2017-05-31 10:00,13.61,46.37,65.55,3.096,8.01,18.61,320.7,0.0,-7.25,141.9
2017-05-31 09:00,13.62,46.37,60.5,3.735,9.61,15.88,316.2,0.0,-7.26,143.3
2017-05-31 08:00,13.63,43.35,63.4,4.139,8.34,14.17,318.2,0.0,-7.26,143.3
2017-05-31 07:00,13.62,42.5,65.08,2.861,8.17,14.5,312.7,0.0,-6.866,143.8
2017-05-31 06:00,13.61,40.57,69.73,4.644,9.32,16.83,321.2,0.0,-6.998,143.8
2017-05-31 05:00,13.62,39.72,70.5,6.36,9.97,16.39,318.7,0.0,-7.26,143.8
2017-05-31 04:00,13.61,41.66,57.95,4.375,8.9,13.87,325.7,0.0,-7.13,143.9
2017-05-31 03:00,13.61,43.59,46.64,3.668,9.31,16.39,327.8,0.0,-7.26,143.8
2017-05-31 02:00,13.61,43.23,47.92,2.827,7.31,13.6,335.4,0.0,-6.998,143.8
2017-05-31 01:00,13.61,41.78,59.7,2.928,6.981,12.45,320.8,0.0,-6.866,143.7
2017-05-31 00:00,13.61,42.02,54.65,2.12,9.83,20.33,326.2,0.0,-6.865,143.7
2017-05-30 23:00,13.62,42.98,49.2,4.677,10.36,21.4,326.0,0.0,-6.864,144.0
2017-05-30 22:00,13.61,47.23,37.49,1.682,8.35,18.58,329.0,0.0,-6.864,144.0
2017-05-30 21:00,13.61,43.34,40.24,-0.067,2.974,16.25,330.7,0.0,-6.791,144.0
2017-05-30 20:00,13.62,46.24,53.03,-0.067,1.098,7.3,335.9,0.0,-6.857,143.7
2017-05-30 19:00,13.62,49.64,49.46,-0.034,7.25,17.46,338.1,0.0,-6.659,143.7
2017-05-30 18:00,13.61,44.31,84.4,3.298,9.38,20.56,316.0,0.0,-6.659,143.7
2017-05-30 17:00,13.61,43.7,96.1,5.922,10.88,19.04,312.9,0.0,-6.726,143.8
2017-05-30 16:00,13.6,41.64,96.8,4.845,13.22,20.45,313.1,0.0,-6.459,143.8
2017-05-30 15:00,13.62,43.32,94.8,6.224,11.54,19.51,311.7,0.0,-6.319,143.8
2017-05-30 14:00,13.62,52.41,76.9,4.07,9.23,16.89,316.9,0.0,-6.054,143.8
2017-05-30 13:00,13.61,47.55,86.0,0.975,8.02,15.1,317.8,0.0,-5.78,144.3
2017-05-30 12:00,13.63,55.64,66.99,-0.135,0.878,7.47,296.6,0.0,27.46,143.5
2017-05-30 11:00,13.63,61.21,47.82,-0.135,0.844,6.121,316.0,0.0,27.59,143.5
2017-05-30 10:00,13.63,60.97,45.54,-0.135,0.02,1.009,162.4,0.0,27.46,144.6
2017-05-30 09:00,13.62,62.92,42.65,-0.135,1.011,8.51,98.2,0.0,27.46,144.7
2017-05-30 08:00,13.62,60.5,40.7,-0.067,0.374,4.036,101.8,0.0,27.46,145.4
2017-05-30 07:00,13.61,61.59,42.85,-0.067,2.563,9.12,91.9,0.0,27.59,145.4
2017-05-30 06:00,13.62,59.78,42.79,0.875,7.08,15.51,77.5,0.0,27.19,145.9
2017-05-30 05:00,13.62,58.81,42.04,1.177,7.09,18.53,88.8,0.0,27.13,145.8
2017-05-30 04:00,13.62,60.26,36.66,2.758,10.48,18.87,80.7,0.0,26.93,145.8
2017-05-30 03:00,13.63,59.65,37.67,2.758,9.27,16.85,83.9,0.0,27.59,146.5
2017-05-30 02:00,13.62,59.9,39.35,1.345,8.52,18.33,85.8,0.0,26.27,146.5
2017-05-30 01:00,13.63,59.78,40.57,-0.034,8.82,17.46,87.1,0.0,27.06,146.9
2017-05-30 00:00,13.62,59.9,38.75,5.012,10.85,17.86,85.4,0.0,26.99,147.0
2017-05-29 23:00,13.62,58.81,41.98,1.379,9.71,20.75,84.6,0.0,26.73,147.0
2017-05-29 22:00,13.63,60.5,39.62,-0.034,5.515,13.02,92.0,0.0,26.27,147.0
2017-05-29 21:00,13.62,60.14,40.77,-0.101,4.933,12.65,77.6,0.0,26.8,147.0
2017-05-29 20:00,13.62,60.38,35.92,-0.067,1.841,18.44,69.56,0.0,27.33,147.8
2017-05-29 19:00,13.62,57.01,45.68,-0.101,2.56,14.1,87.2,0.0,27.06,147.8
2017-05-29 18:00,13.6,60.28,36.67,-0.067,5.479,27.79,17.03,0.06,27.32,147.8
2017-05-29 17:00,13.61,54.68,56.77,-0.067,1.67,10.39,290.2,0.01,27.46,147.8
2017-05-29 16:00,13.61,60.0,37.53,-0.067,2.231,9.11,11.79,0.0,25.54,147.2
2017-05-29 15:00,13.62,67.36,31.67,-0.101,0.216,3.799,109.3,0.0,26.67,147.2
2017-05-29 14:00,13.62,69.05,28.24,-0.067,1.859,7.53,116.5,0.0,26.01,148.0
2017-05-29 13:00,13.62,68.93,30.73,-0.134,1.887,7.4,112.7,0.0,26.67,148.3
2017-05-29 12:00,13.62,67.96,26.22,-0.067,2.199,6.658,110.7,0.0,27.13,148.3
2017-05-29 11:00,13.63,66.16,24.41,-0.034,3.541,12.51,92.6,0.0,26.14,149.8
2017-05-29 10:00,13.62,64.36,27.78,0.0,7.47,14.43,88.3,0.0,42.36,149.8
2017-05-29 09:00,13.65,62.19,30.81,2.556,10.62,21.73,86.7,0.0,42.75,150.6
2017-05-29 08:00,13.62,61.23,32.43,4.137,12.97,20.52,86.6,0.0,42.75,151.0
2017-05-29 07:00,13.64,59.78,37.0,1.816,12.4,21.76,92.7,0.0,42.75,151.2
2017-05-29 06:00,13.63,58.69,37.74,6.761,13.86,24.15,90.6,0.0,42.36,151.6
2017-05-29 05:00,13.62,57.6,43.19,0.505,11.86,21.06,91.6,0.0,42.75,151.1
2017-05-29 04:00,13.62,57.72,40.03,1.345,12.83,21.26,88.1,0.0,42.75,151.1
2017-05-29 03:00,13.62,58.93,32.96,4.642,11.79,18.4,91.3,0.0,42.75,151.8
2017-05-29 02:00,13.61,58.81,34.78,-0.067,5.026,18.26,92.9,0.0,42.69,152.5
2017-05-29 01:00,13.62,58.08,34.91,-0.101,1.302,9.86,101.8,0.0,0.112,152.6
2017-05-29 00:00,13.62,58.57,34.78,-0.067,0.482,3.7,51.73,0.0,0.708,152.7
2017-05-28 23:00,13.62,58.58,33.24,-0.034,1.255,6.627,51.92,0.0,0.569,153.0
2017-05-28 22:00,13.6,57.49,36.13,-0.101,0.775,5.181,13.84,0.0,0.634,153.4
2017-05-28 21:00,13.62,54.47,49.99,-0.067,0.203,2.321,13.83,0.0,0.701,153.1
2017-05-28 20:00,13.61,55.07,48.98,-0.101,2.891,11.97,12.05,0.0,0.571,153.0
2017-05-28 19:00,13.61,57.23,44.4,-0.067,1.473,7.26,28.83,0.0,25.47,153.0
2017-05-28 18:00,13.61,60.25,41.84,-0.067,1.01,4.406,46.01,0.0,22.83,153.3
2017-05-28 17:00,13.61,60.48,43.24,-0.067,0.694,6.859,75.1,0.0,27.33,153.3
2017-05-28 16:00,13.62,65.54,33.96,-0.134,0.118,5.581,120.8,0.0,27.33,152.9
2017-05-28 15:00,13.62,67.35,28.98,-0.067,0.882,5.614,109.4,0.0,26.14,152.9
2017-05-28 14:00,13.62,66.87,27.03,-0.134,0.415,4.908,108.4,0.0,23.23,154.0
2017-05-28 13:00,13.62,67.23,28.24,-0.134,0.429,4.034,101.0,0.0,0.199,154.4
2017-05-28 12:00,13.62,66.16,30.13,-0.135,1.18,10.86,104.8,0.0,0.722,154.6
2017-05-28 11:00,13.61,63.76,32.29,-0.034,3.337,10.83,85.3,0.0,23.62,155.1
2017-05-28 10:00,13.62,62.31,34.84,-0.067,3.231,10.06,82.6,0.0,24.02,155.3
2017-05-28 09:00,13.62,60.63,37.74,-0.067,1.227,5.079,90.6,0.0,24.68,155.6
2017-05-28 08:00,13.62,59.29,37.13,0.437,4.995,11.17,81.6,0.0,1.369,156.4
2017-05-28 07:00,13.62,57.98,36.4,2.893,6.713,11.14,77.7,0.0,1.363,156.7
2017-05-28 06:00,13.62,55.43,37.21,-0.101,2.624,8.51,82.1,0.0,24.47,156.8
2017-05-28 05:00,13.62,55.43,31.42,-0.101,0.983,7.03,86.1,0.0,24.41,156.9
2017-05-28 04:00,13.62,53.98,36.74,-0.135,2.063,8.07,82.6,0.0,24.14,156.9
2017-05-28 03:00,13.6,54.48,36.41,-0.135,0.0,0.437,46.5,0.0,1.621,157.3
2017-05-28 02:00,13.6,50.61,49.33,-0.101,0.563,3.365,12.05,0.0,1.422,157.3
2017-05-28 01:00,13.61,51.57,50.34,-0.101,0.256,2.961,13.49,0.0,1.225,157.3
2017-05-28 00:00,13.61,50.72,49.52,-0.101,0.507,2.22,15.1,0.0,1.69,157.3
2017-05-27 23:00,13.6,50.83,49.59,-0.067,0.703,2.96,18.06,0.0,1.495,157.3
2017-05-27 22:00,13.62,53.13,46.16,-0.067,-0.001,0.471,25.62,0.0,1.363,157.4
2017-05-27 21:00,13.6,51.92,50.66,-0.067,0.051,1.918,23.69,0.0,1.23,157.0
2017-05-27 20:00,13.61,51.07,51.94,-0.101,0.166,1.817,38.24,0.0,1.099,157.0
2017-05-27 19:00,13.61,55.54,46.55,-0.101,0.133,2.119,44.09,0.0,15.01,157.1
2017-05-27 18:00,13.61,57.94,42.51,-0.101,0.115,3.195,85.8,0.0,12.57,156.6
2017-05-27 17:00,13.61,63.98,31.47,-0.101,0.05,1.681,83.6,0.0,9.72,156.6
2017-05-27 16:00,13.61,63.86,29.19,-0.067,0.215,2.892,119.5,0.0,7.34,157.3
2017-05-27 15:00,13.61,64.83,26.3,-0.067,0.088,2.051,53.86,0.0,2.507,157.5
2017-05-27 14:00,13.61,62.17,30.06,-0.134,0.163,2.993,16.14,0.0,2.44,157.7
2017-05-27 13:00,13.63,60.96,29.59,-0.101,0.338,3.43,14.52,0.0,-2.986,158.1
2017-05-27 12:00,13.63,59.28,32.76,-0.135,0.131,1.312,30.75,0.0,-2.992,158.6
2017-05-27 11:00,13.61,59.16,32.62,-0.168,0.107,2.893,80.5,0.0,-2.993,159.1
2017-05-27 10:00,13.61,59.3,32.02,-0.101,0.62,3.532,113.2,0.0,-2.737,159.1
2017-05-27 09:00,13.62,56.4,36.87,-0.135,0.475,3.028,99.7,0.0,-2.743,159.7
2017-05-27 08:00,13.62,55.56,36.6,-0.067,0.65,3.398,83.1,0.0,-1.816,160.3
2017-05-27 07:00,13.61,55.19,36.13,-0.101,0.409,5.921,76.7,0.0,-1.75,160.5
2017-05-27 06:00,13.6,52.18,39.97,-0.067,0.132,2.221,61.06,0.0,-1.691,160.5
2017-05-27 05:00,13.62,48.55,45.42,-0.101,0.019,0.471,59.14,0.0,-1.691,160.5
2017-05-27 04:00,13.62,48.55,49.33,-0.101,0.074,1.682,54.22,0.0,-1.691,160.7
2017-05-27 03:00,13.62,47.46,50.61,-0.135,0.073,1.581,54.53,0.0,-1.691,160.7
2017-05-27 02:00,13.6,49.15,49.87,-0.101,0.06,2.961,77.9,0.0,-1.691,160.7
2017-05-27 01:00,13.6,48.91,50.94,-0.101,0.014,0.707,59.07,0.0,-1.625,160.7
2017-05-27 00:00,13.62,48.79,54.37,-0.101,0.007,0.673,59.64,0.0,-1.691,160.7
2017-05-26 23:00,13.61,47.94,54.17,-0.101,-0.003,0.404,37.44,0.0,-1.625,160.8
2017-05-26 22:00,13.61,46.97,61.71,-0.101,0.065,1.581,13.34,0.0,-1.625,160.8
2017-05-26 21:00,13.6,45.76,72.0,-0.101,0.126,2.086,19.45,0.0,-1.823,160.8
2017-05-26 20:00,13.6,45.99,69.03,-0.101,0.108,1.85,12.54,0.0,-1.816,160.4
2017-05-26 19:00,13.62,52.28,61.76,-0.101,0.024,1.245,78.0,0.0,-1.813,159.8
2017-05-26 18:00,13.61,54.32,44.33,-0.135,-0.009,0.202,44.36,0.0,-2.465,159.8
2017-05-26 17:00,13.63,57.46,37.8,-0.135,0.127,3.296,9.55,0.0,-2.264,159.7
2017-05-26 16:00,13.61,59.28,37.6,-0.135,0.205,3.699,23.41,0.0,-2.595,159.7
2017-05-26 15:00,13.63,58.91,35.04,-0.101,0.277,2.388,64.8,0.0,-2.661,160.5
2017-05-26 14:00,13.61,56.86,42.91,-0.135,0.349,3.06,59.96,0.0,-2.661,161.6
2017-05-26 13:00,13.63,56.01,41.63,-0.135,0.288,3.094,23.45,0.0,-2.86,162.1
2017-05-26 12:00,13.63,55.52,37.26,-0.067,0.563,3.229,27.05,0.0,25.54,162.1
2017-05-26 11:00,13.62,53.48,45.14,-0.135,0.263,3.398,57.62,0.0,26.8,162.1
2017-05-26 10:00,13.62,52.65,45.08,-0.101,0.075,1.548,3.934,0.0,-2.479,162.5
2017-05-26 09:00,13.61,50.61,52.22,-0.135,0.354,2.793,356.9,0.0,-2.487,162.9
2017-05-26 08:00,13.61,49.53,54.18,-0.101,0.047,1.38,324.8,0.0,26.92,163.8
2017-05-26 07:00,13.61,47.83,54.92,-0.101,0.24,4.207,340.0,0.0,25.73,164.0
2017-05-26 06:00,13.62,43.0,63.68,-0.101,0.382,3.332,354.7,0.0,-1.307,163.8
2017-05-26 05:00,13.6,39.36,66.51,-0.135,1.34,11.58,4.91,0.0,-1.307,163.8
2017-05-26 04:00,13.61,42.15,52.1,-0.067,1.386,8.89,2.745,0.0,-1.309,164.0
2017-05-26 03:00,13.62,38.88,72.1,-0.101,0.181,2.12,12.62,0.0,-1.439,164.0
2017-05-26 02:00,13.61,39.6,69.39,-0.101,2.337,14.57,8.22,0.0,-1.434,164.0
2017-05-26 01:00,13.62,43.72,49.4,-0.067,6.265,15.38,14.15,0.0,-1.301,163.8
2017-05-26 00:00,13.61,43.35,61.99,-0.034,4.517,16.79,22.68,0.0,25.2,163.8
2017-05-25 23:00,13.61,43.11,51.55,-0.101,1.956,11.68,17.28,0.0,26.66,163.9
2017-05-25 22:00,13.62,44.68,50.82,-0.101,0.801,7.4,59.59,0.0,-1.566,163.9
2017-05-25 21:00,13.61,41.78,71.1,-0.101,0.018,1.683,22.75,0.0,-1.169,163.9
2017-05-25 20:00,13.61,41.05,86.4,-0.067,1.173,4.375,348.3,0.0,-1.3,163.8
2017-05-25 19:00,13.6,43.34,80.8,-0.135,1.076,5.249,354.3,0.0,-1.293,163.7
2017-05-25 18:00,13.61,46.11,79.0,-0.101,0.096,2.523,264.3,0.0,25.93,163.7
2017-05-25 17:00,13.62,47.8,68.63,-0.101,0.124,2.792,89.3,0.0,27.06,163.7
2017-05-25 16:00,13.62,49.14,55.85,-0.101,0.087,2.422,70.7,0.0,-2.279,163.7
2017-05-25 15:00,13.62,47.56,57.93,-0.101,0.377,4.81,106.8,0.0,-2.211,163.7
2017-05-25 14:00,13.62,47.79,57.45,-0.101,0.775,4.608,82.7,0.0,-1.941,163.7
2017-05-25 13:00,13.62,52.03,42.18,-0.101,0.543,6.022,78.7,0.0,26.13,163.7
2017-05-25 12:00,13.61,49.26,49.52,-0.135,0.627,5.046,115.4,0.0,-2.677,164.1
2017-05-25 11:00,13.62,48.53,59.61,-0.067,0.13,2.961,315.1,0.0,-2.213,164.6
2017-05-25 10:00,13.61,47.1,60.16,-0.135,0.068,1.548,140.0,0.0,-2.222,164.6
2017-05-25 09:00,13.6,45.66,62.73,-0.101,-0.004,0.606,120.2,0.0,26.52,165.2
2017-05-25 08:00,13.62,43.12,61.73,-0.101,0.007,0.841,170.2,0.0,27.51,165.6
2017-05-25 07:00,13.62,42.88,59.37,-0.101,-0.011,0.067,114.7,0.0,27.58,165.5
2017-05-25 06:00,13.62,37.44,65.24,-0.101,-0.01,0.067,61.85,0.0,27.58,165.5
2017-05-25 05:00,13.6,34.29,71.2,-0.101,0.059,1.919,61.36,0.0,27.51,165.7
2017-05-25 04:00,13.6,35.02,72.6,-0.034,1.851,10.97,93.3,0.0,27.44,165.7
2017-05-25 03:00,13.6,34.9,76.7,-0.101,2.489,11.92,91.6,0.0,27.58,165.7
2017-05-25 02:00,13.6,31.26,91.0,-0.101,0.092,2.222,2.297,0.0,27.44,165.8
2017-05-25 01:00,13.6,29.93,97.0,-0.101,1.896,9.56,27.93,0.0,27.44,165.7
2017-05-25 00:00,13.6,30.78,98.7,1.01,5.864,11.11,336.9,0.0,27.44,165.7
2017-05-24 23:00,13.61,31.02,97.4,-0.034,4.315,14.48,324.3,0.0,27.44,165.7
2017-05-24 22:00,13.61,31.38,94.2,-0.034,5.243,15.42,326.2,0.0,27.44,165.7
2017-05-24 21:00,13.62,31.26,94.3,2.323,9.24,18.34,314.6,0.0,27.58,165.7
2017-05-24 20:00,13.6,32.34,94.4,5.655,11.54,20.43,324.2,0.0,27.45,165.6
2017-05-24 19:00,13.61,33.07,95.3,6.059,14.45,25.01,332.7,0.0,27.31,165.6
2017-05-24 18:00,13.6,33.55,90.7,8.18,14.89,28.27,341.5,0.0,-1.375,165.8
2017-05-24 17:00,13.6,34.04,85.8,8.28,18.54,35.17,343.9,0.0,-1.374,165.4
2017-05-24 16:00,13.62,36.09,78.9,9.86,16.63,31.4,336.4,0.0,27.05,165.4
2017-05-24 15:00,13.62,33.65,85.6,9.39,17.44,28.53,342.6,0.0,-1.691,165.5
2017-05-24 14:00,13.61,38.25,67.23,9.42,17.81,28.13,338.3,0.0,27.12,165.8
2017-05-24 13:00,13.61,37.65,71.3,7.4,13.42,22.34,324.4,0.0,-2.686,166.1
2017-05-24 12:00,13.61,36.2,71.1,8.28,14.09,23.76,326.1,0.0,-2.555,166.5
2017-05-24 11:00,13.61,36.2,69.33,7.14,12.12,18.61,318.4,0.0,26.19,166.6
2017-05-24 10:00,13.62,33.43,79.8,4.005,10.81,18.31,322.9,0.0,26.25,166.8
2017-05-24 09:00,13.62,33.43,74.7,5.924,12.1,25.45,324.0,0.0,-2.435,166.8
2017-05-24 08:00,13.62,38.88,38.77,6.597,13.32,22.96,330.6,0.0,-1.574,167.0
2017-05-24 07:00,13.61,40.22,30.36,6.866,13.39,26.09,339.6,0.0,-1.507,167.2
2017-05-24 06:00,13.62,38.28,28.41,7.64,14.0,26.59,342.9,0.0,27.05,167.2
2017-05-24 05:00,13.61,38.28,27.4,8.01,18.33,33.63,334.1,0.0,27.18,167.2
2017-05-24 04:00,13.6,38.52,23.56,8.58,18.11,30.8,337.2,0.0,27.12,167.2
2017-05-24 03:00,13.62,38.16,24.03,8.48,19.94,34.57,339.8,0.0,27.18,167.3
2017-05-24 02:00,13.61,35.74,26.73,8.08,18.64,36.28,330.3,0.0,27.45,167.1
2017-05-24 01:00,13.62,34.52,33.59,11.11,20.27,32.82,324.3,0.0,27.45,167.1
2017-05-24 00:00,13.63,34.16,45.57,8.41,18.97,29.75,311.8,0.0,27.51,167.0
2017-05-23 23:00,13.6,38.63,31.77,7.0,20.8,38.63,312.7,0.0,27.45,167.0
2017-05-23 22:00,13.61,41.53,52.43,9.42,21.8,35.4,314.7,0.0,27.32,166.8
2017-05-23 21:00,13.61,41.77,78.4,13.83,21.72,34.15,319.0,0.0,-1.697,166.8
2017-05-23 20:00,13.62,41.88,89.2,8.61,19.66,35.76,316.7,0.0,-1.757,167.4
2017-05-23 19:00,13.61,47.08,61.43,8.31,15.92,26.81,311.2,0.0,-1.816,167.9
2017-05-23 18:00,13.62,50.09,37.94,7.97,13.18,24.55,307.6,0.0,26.93,167.3
2017-05-23 17:00,13.61,55.77,58.85,4.473,12.64,19.64,307.8,0.0,27.26,167.3
2017-05-23 16:00,13.61,57.46,51.32,3.767,10.37,18.53,309.8,0.0,26.93,167.2
2017-05-23 15:00,13.61,59.4,35.04,5.549,9.98,17.72,326.7,0.0,26.93,167.2
2017-05-23 14:00,13.63,59.63,37.59,4.606,9.04,15.57,332.2,0.0,27.46,168.1
2017-05-23 13:00,13.62,59.62,48.35,-0.034,5.465,12.84,320.9,0.0,27.0,168.9
2017-05-23 12:00,13.63,62.77,43.64,0.0,3.649,8.78,310.6,0.0,27.07,169.0
2017-05-23 11:00,13.63,62.66,47.82,0.37,3.727,7.9,321.1,0.0,42.69,169.0
2017-05-23 10:00,13.62,62.55,47.49,0.067,3.444,7.06,325.8,0.0,42.69,169.4
2017-05-23 09:00,13.62,60.51,48.84,-0.034,3.927,8.01,345.3,0.0,26.0,169.7
2017-05-23 08:00,13.62,59.55,52.82,0.875,4.414,7.03,349.3,0.0,26.79,170.3
2017-05-23 07:00,13.62,59.19,51.14,-0.034,2.411,11.2,352.3,0.0,42.75,170.7
2017-05-23 06:00,13.61,56.28,53.49,-0.067,0.099,1.648,10.33,0.0,26.79,170.9
2017-05-23 05:00,13.6,53.86,58.0,-0.067,0.257,2.489,13.86,0.0,27.39,170.9
2017-05-23 04:00,13.62,53.5,58.47,-0.101,0.014,1.245,21.72,0.0,26.79,170.9
2017-05-23 03:00,13.61,54.22,55.24,-0.067,0.044,1.009,42.62,0.0,26.79,170.9
2017-05-23 02:00,13.63,55.56,53.96,-0.067,0.279,1.817,61.34,0.0,27.39,171.0
2017-05-23 01:00,13.62,55.31,56.18,-0.067,0.542,2.153,53.51,0.0,26.93,171.0
2017-05-23 00:00,13.62,55.43,54.36,-0.101,0.211,3.532,38.63,0.0,27.12,171.1
2017-05-22 23:00,13.61,54.71,59.41,-0.101,0.304,2.59,7.34,0.0,27.32,171.1
2017-05-22 22:00,13.62,52.53,62.71,-0.034,1.689,4.306,13.31,0.0,27.59,171.0
2017-05-22 21:00,13.62,54.1,60.82,0.202,1.646,3.902,11.11,0.0,27.45,171.0
2017-05-22 20:00,13.62,55.07,58.2,-0.067,1.06,3.398,13.8,0.0,27.46,171.1
2017-05-22 19:00,13.61,56.02,55.3,-0.101,0.01,0.572,47.76,0.0,27.33,170.8
2017-05-22 18:00,13.63,62.3,47.28,-0.134,0.078,1.379,57.01,0.0,26.8,170.8
2017-05-22 17:00,13.62,63.85,46.4,-0.134,0.284,3.227,80.6,0.0,25.81,171.0
2017-05-22 16:00,13.62,66.51,37.12,-0.134,0.127,3.9,62.39,0.0,26.41,171.0
2017-05-22 15:00,13.62,68.81,33.48,-0.101,0.033,1.782,105.2,0.0,27.4,171.2
2017-05-22 14:00,13.62,66.04,33.76,-0.134,0.151,2.152,100.0,0.0,27.2,172.0
2017-05-22 13:00,13.63,63.86,43.71,-0.101,0.233,2.859,97.1,0.0,26.93,172.5
2017-05-22 12:00,13.63,62.79,42.85,-0.135,0.32,3.632,99.3,0.0,27.26,172.7
2017-05-22 11:00,13.63,59.4,52.13,-0.067,0.956,5.953,86.8,0.0,27.46,173.3
2017-05-22 10:00,13.62,59.29,54.08,-0.034,2.024,6.963,83.0,0.0,27.26,173.7
2017-05-22 09:00,13.61,57.36,55.23,-0.034,3.656,9.96,82.6,0.0,27.32,173.8
2017-05-22 08:00,13.64,56.28,59.07,0.471,4.87,11.07,87.0,0.0,26.73,174.4
2017-05-22 07:00,13.62,55.8,58.74,-0.067,3.284,9.15,82.1,0.0,27.32,174.4
2017-05-22 06:00,13.62,54.47,61.3,-0.034,2.883,9.29,73.4,0.0,26.93,174.4
2017-05-22 05:00,13.62,51.8,65.06,-0.101,1.438,6.594,74.0,0.0,26.0,174.8
2017-05-22 04:00,13.62,52.29,62.91,-0.067,0.38,2.826,69.59,0.0,26.93,174.8
2017-05-22 03:00,13.61,52.16,59.81,-0.101,0.44,3.633,69.39,0.0,26.0,174.8
2017-05-22 02:00,13.62,53.01,52.82,-0.067,1.024,4.407,85.2,0.0,42.75,174.8
2017-05-22 01:00,13.61,52.53,49.12,-0.067,1.491,7.54,83.8,0.0,42.75,175.0
2017-05-22 00:00,13.62,51.92,49.52,-0.067,0.98,5.046,70.5,0.0,42.75,175.0
2017-05-21 23:00,13.62,52.41,49.59,-0.101,0.357,3.331,81.9,0.0,42.75,175.1
2017-05-21 22:00,13.6,51.44,50.13,-0.067,1.565,5.921,66.91,0.0,42.75,175.2
2017-05-21 21:00,13.62,52.41,47.43,-0.101,0.102,2.153,76.6,0.0,42.75,175.4
2017-05-21 20:00,13.61,54.22,43.67,-0.101,1.976,14.4,84.5,0.0,42.75,175.2
2017-05-21 19:00,13.62,53.5,38.69,-0.135,1.828,10.87,75.4,0.0,42.75,175.0
2017-05-21 18:00,13.62,55.66,43.12,-0.101,0.117,2.959,75.1,0.0,42.75,174.9
2017-05-21 17:00,13.63,57.1,47.28,-0.101,0.714,4.641,86.6,0.0,42.69,174.9
2017-05-21 16:00,13.61,58.43,41.1,-0.034,1.734,9.11,87.2,0.0,42.69,174.9
2017-05-21 15:00,13.61,56.73,55.56,0.135,4.583,11.3,87.6,0.0,42.49,175.7
2017-05-21 14:00,13.63,56.25,53.81,-0.034,3.508,11.3,93.4,0.0,42.49,175.8
2017-05-21 13:00,13.61,57.46,53.34,-0.101,1.279,5.616,109.8,0.0,27.06,176.1
2017-05-21 12:00,13.62,56.86,55.02,-0.067,2.158,10.8,119.1,0.0,25.81,176.3
2017-05-21 11:00,13.62,54.2,56.44,-0.034,4.231,12.24,115.1,0.0,26.93,176.6
2017-05-21 10:00,13.61,53.86,57.86,-0.101,2.998,10.3,114.4,0.0,26.26,176.7
2017-05-21 09:00,13.6,49.39,63.66,-0.034,4.312,11.94,112.2,0.0,23.88,177.4
2017-05-21 08:00,13.61,48.18,65.55,0.0,6.762,14.77,91.8,0.0,-190.1,177.7
2017-05-21 07:00,13.61,46.61,71.6,-0.034,5.664,18.2,59.24,0.0,25.2,177.9
2017-05-21 06:00,13.62,45.28,68.51,-0.101,4.17,14.74,19.07,0.0,26.79,178.0
2017-05-21 05:00,13.61,44.8,70.2,-0.101,3.497,12.05,16.75,0.0,26.13,178.0
2017-05-21 04:00,13.62,44.79,69.18,-0.034,6.538,19.92,359.9,0.0,24.94,178.2
2017-05-21 03:00,13.62,46.0,59.29,0.37,5.162,14.33,356.3,0.0,23.74,178.1
2017-05-21 02:00,13.62,46.85,58.95,0.0,4.793,13.9,37.05,0.0,26.72,178.1
2017-05-21 01:00,13.61,45.4,69.52,-0.067,2.327,10.3,77.6,0.0,26.13,178.2
2017-05-21 00:00,13.61,45.64,69.78,-0.101,2.865,10.7,88.4,0.0,25.27,178.4
2017-05-20 23:00,13.61,45.28,67.5,0.942,8.54,16.42,89.0,0.0,26.72,178.4
2017-05-20 22:00,13.61,45.52,65.34,-0.101,4.454,15.88,96.4,0.0,26.99,178.5
